the_geom,temp,the_geom_webmercator,narrative,nearest_city,equipment_damage,minute,rr_employees_killed,year,highest_speed_reported,passengers_injured,hour,tons,states,county,railroad,date,cartodb_id,others_injured,state,subdivision,cause,cause_subcategory,train_speed,weather,total_damage,accident_type,passengers_killed,visibility,day,rr_employees_injured,am_pm,month,image,zip_code
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,55,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,"GN04 PERFORMING REGULAR SWITCHING OPERATION INTO NY06 WITH 01 UNIT, 15 LOADS, 10 EMPTIES, 2133 TONS, DERAILED EEC 704 AND NS 454312, RESULTING IN DAMAGE OF 2 EMPTY CARS IN ADJACENT TRACK.      ",AUGUSTA,2100,35,0,2010,3,0,4,0,31,RICHMOND,NS,2010-11-10 00:00:00+00,10206,0,Georgia,,Train operation - Human Factors,General Switching Rules,0,Clear,9700,Derailment,0,Day,10,0,PM,10-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,61,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"THIS CONSIST CONTAINED ARTICULATED CARS.  TRAIN 22RA130 SHOVING NORTH INTO CT02 WITH 02 UNITS 13 LOA DS, 0 EMPTIES, 936, DERAILED HEAD CAR, CN 711949, AND DAMAGED DTTX 427049 AND TTAX 553033 IN ADJACEN T TRACKS.     ",ATLANTA,26200,15,0,2010,5,0,9,936,31,FULTON,NS,2010-03-31 00:00:00+00,4378,0,Georgia,,Train operation - Human Factors,General Switching Rules,5,Clear,27200,Derailment,0,Dark,31,0,PM,10-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,85,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"26AG227-4'00"", GA06-6'00"", 210G226-5'30"", SWITCHING DELAY IN YARD D-5'00"" TRAIN 26AG227 SHOVED NORTH OUT OF RT04 INTO THE SIDE OF YARD JOB GA06'S 2ND UNIT (NS 5148) DDERAILED CAR (NS 110615).      ",ATLANTA,80000,40,0,2012,5,0,8,2814,31,FULTON,NS,2012-09-27 00:00:00+00,8973,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,5,Clear,84200,Side collision,0,Day,27,0,AM,12-Sep,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,30,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Q61702 FAILED TO LINE SPLIT RAIL AND RAN THROUGH IT AND THEN PULLED SOUTH AND DERAILED 6 CARS.       ,ATLANTA,22806,50,0,2010,5,0,1,5010,31,FULTON,CSX,2010-03-03 00:00:00+00,8932,0,Georgia,,Train operation - Human Factors,"Switches, Use of",5,Clear,25306,Derailment,0,Dark,3,0,AM,10-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,80,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING HUMPING OPEATIONS, 2 CARS BY-PASSED IN THE BOWL CAUSING DAMAGE TO BOTH CARS WITH OUT DERAILIN G. TTGX- 971489 HAD A BROKEN COUPLER CARRIER AND WAS PREVIUOSLY BAD ORDERED FOR THIS DEFECT.      ",WAYCROSS,19500,0,0,2012,6,0,8,0,31,WARE,CSX,2012-06-25 00:00:00+00,2514,0,Georgia,JESUP,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,6,Cloudy,19500,Other,0,Day,25,0,AM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008A558330B75F54C011CEA78E55263F40,93,0101000020110F00005A7A7779B54D61C1324A07B739DD4B41,BRAKEMAN NOTICED CAR HE WAS RIDING GOING DOWN STRANGE TRACK.  WHILE OTHER WAS GOING DOWN ANOTHER TRA CK.      ,BRUNSWICK,5000,2,0,2013,9,0,2,0,31,GLYNN,GITM,2013-07-08 00:00:00+00,2700,0,Georgia,SYSTEM,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",9,Clear,11000,Derailment,0,Day,8,1,PM,13-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,75,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,N17003 WAS INSTRUCTED BY THE SOUTHOVER YARDMASTER TO PULL INTO TRACK A05 TO THE SOUTH END OF THE YAR D AND SET THE TRAIN UP FOR A 1K MILE INSPECTION. THE N17003 PROCEEDED THRU TRACK A05 WHEN THE TRAIN WENT INTO EMERGENCY AND THE CREW COULD NOT RESTORE THE PRESSURE ON THE REAR OF THE TRAIN. THE CONDUC TOR WAS GIVEN A RIDE TO THE REAR OF THE TRAIN WHERE HE NOTICED 10 LOADED COAL CARS DERAILED AND SIDE SWIPED CARS IN ADJACENT TRACK A06.   ,SAVANNAH,147564,50,0,2011,7,0,7,14999,31,CHATHAM,CSX,2011-10-09 00:00:00+00,433,0,Georgia,,"Rack, Roadbed and Structures",Track Geometry,7,Cloudy,152300,Derailment,0,Day,9,0,AM,11-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000C45E28603BFF54C0B058C345EEF94040,92,0101000020110F0000097101A92FD561C17732E67E52B04E41,A45030 CREW WAS TAKING THE Q69830 TRAIN NORTHBOUND WHEN THE REAR FOUR CARS OF THE TRAIN DERAILED DUE TO BUCKLED TRACK.      ,LAWRENCEVILLE,279843,45,0,2012,18,0,1,9438,31,GWINNETT,CSX,2012-05-01 00:00:00+00,10095,0,Georgia,ABBEVILLE,Train operation - Human Factors,Miscellaneous,18,Clear,314843,Derailment,0,Day,1,0,PM,12-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,55,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,"AMTRAK ENGINE 141 DERAILED PULLING OUT OF THE NORTH STORAGE TRACK AND RERAILED AT THE FROG GUARD FOR TRK 2. AMTRAK DAMAGES $28,062.00.      ",SAVANNAH,0,0,0,2012,4,0,8,0,31,CHATHAM,CSX,2012-11-19 00:00:00+00,9149,0,Georgia,SAVANNAH,"Rack, Roadbed and Structures",Track Geometry,0,Cloudy,28112,Derailment,0,Day,19,0,AM,12-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000010255AF2782755C0CAA4863600034140,43,0101000020110F0000937EA8C95CF761C1932B6435E7C24E41,THE LANDING GEAR ON A TRACTOR TRAILER GOT STUCK ON CROSSING AND THE DRIVER WAS UNABLE TO MOVE THE TR UCK AND WAS STRUCK BY Q69908. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.      ,KENNESAW,0,55,0,2011,10,0,5,5156,31,COBB,CSX,2011-12-09 00:00:00+00,2735,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,10,Cloudy,15500,Hwy-rail crossing,0,Dark,9,0,PM,11-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,80,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y29314 FAILED TO PROTECT LEADING END OF MOVEMENT WHICH CAUSED THE ENGINE AND A CUT OF CARS HE WAS CO NTROLLING PULLING NORTH OUT OF C28 TO COLLIDE WITH A CUT OF CARS SHOVING SOUTH INTO THE DEPARTURE YA RD.     ,ATLANTA,28880,15,0,2013,4,0,5,0,31,FULTON,CSX,2013-09-14 00:00:00+00,9948,0,Georgia,ATLANTA TERMINAL,Train operation - Human Factors,General Switching Rules,4,Clear,35265,Side collision,0,Day,14,0,PM,13-Sep,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,72,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"232G222 PULLING SOUTH ON NS OWNED AND MAINTAINED TRACK WITH 2 UNITS, 29 LOADS, 1 EMPTY, 6024 TONS, D ERAILED DTTX 744506, 11HC AND DDTX 785377, 12HC.      ",ATLANTA,85000,6,0,2013,5,0,12,6024,31,FULTON,NS,2013-08-23 00:00:00+00,8146,0,Georgia,GEORGIA,Train operation - Human Factors,"Switches, Use of",5,Clear,126200,Derailment,0,Dark,23,0,AM,13-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000087DF4DB7EC3255C053978C6324154140,80,0101000020110F00003EBE87BD160162C1B643542C1DE84E41,Y12001 WAS HEADING INTO NORTH YARD AND THE TRAIN WENT 38 CARS OVER THE SWITCH WHEN AN EMERGENCY BRAK E APPLICATION OCCURRED. THE CONDUCTOR WALKED BACK AND DISCOVERD THE REAR 11 CARS HAD DERAILED. INVES TIGATION DISCOVERED THAT THE 39TH CAR HAD BEEN IMPROPERLY LOADED AND WAS HEAVY ON THE B END CAUSING THE THE TRUCK TO CLIMB THE SWITCH POINTS.    ,CARTERSVILLE,17758,0,0,2012,7,0,3,0,31,BARTOW,CSX,2012-04-01 00:00:00+00,1903,0,Georgia,W AND A,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,7,Clear,29658,Derailment,0,Day,1,0,PM,12-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,65,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, Y29619 HUMPED A SINGLE CAR, UTLX 663252, TOWARD TRACK B32 DERAILIN G ON GROUP 4 LEAD EAST OF GROUP 4 RETARDER ACCOUNT PORTABLE DERAILER APPLIED BY SYSTEM ENGINEERING E MPLOYEE PROTECTING T7 GANG WORKING IN GROUP 4 AND DERAIL NOT REMOVED WHEN TRACK WAS RELEASED BACK FO R SERVICE. THE CAR EXCEEDED SPEED LIMIT FOR TRACK CLASS.    ",WAYCROSS,28074,23,0,2010,17,0,8,0,31,WARE,CSX,2010-01-19 00:00:00+00,7551,0,Georgia,,Train operation - Human Factors,General Switching Rules,17,Clear,48124,Derailment,0,Dark,19,0,PM,10-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,56,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"GA44 SHOVING SOUTH OFF THE WEST PULLBACK TOWARD FT04 WITH 24 LOADED AUTO RACKS WHEN THIRD, FOURTH AN D FIFTH CARS DERAILED IN THE VICINITY OF THE CAB TRACK SWITCH OFF THE WEST PULLBACK.      ",ATLANTA,35100,30,0,2013,7,0,5,0,31,FULTON,NS,2013-10-19 00:00:00+00,5591,0,Georgia,GEORGIA,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",7,Cloudy,39100,Derailment,0,Dawn,19,0,AM,13-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,75,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, Y15001 HUMPING WHEN A CAR CUT TARGETED TO TRACK B47, DERAILED AT T HE 33-64 SWITCH AND WERE STRUCK BY THE THREE SINGLE CARS OVERSPEED, ALSO BEING HUMPED AFTER IT. 33-6 4 SWITCH FOUND TO HAVE BALLAST OBSTRUCTING SWITCH POINT HOWEVER SWITCH DID NOT RETURN TO NORMAL POSI TION WHEN OBSTRUCTED.    ",WAYCROSS,58727,28,0,2010,12,0,11,0,31,WARE,CSX,2010-04-01 00:00:00+00,10355,0,Georgia,,Signal and Communication,Signal and Communication,12,Clear,143353,Derailment,0,Day,1,0,AM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000009DBCC804FC0955C013BA4BE2AC943F40,41,0101000020110F000034FF157B51DE61C1CC95BC18FA4A4C41,"WHILE ENTERING YARD TRACK AT NORFORLK SOUTHERN/ALBANY YARD, TWO LEAD LOCOMOTIVES ON RAIL 01 DERAILED .      ",ALBANY,6250,10,0,2013,9,0,9,3620,31,DOUGHERTY,HAL,2013-02-13 00:00:00+00,3807,0,Georgia,SYSTEM,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",9,Clear,19057,Derailment,0,Dark,13,0,PM,13-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,50,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"YARD ASSIGNMENT GM81 SHOVING FROM THE EAST PULLBACK TO FT01 WITH 46 EMPTIES WAS RAKED BY YARD ASSIGN MENT GM02 WHO WAS INSTRUCTED BY THE NORTH TOWER YARDMASTER TO SHOVE EAST PULLBACK TO TRACK FT07 WITH OUT PROPER ROUTE, RESULTING IN 6 DERAILED CARS ON GM81.     ",MACON,56300,0,0,2012,7,0,2,0,31,BIBB,NS,2012-12-30 00:00:00+00,3094,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,7,Clear,119600,Raking collision,0,Day,30,0,PM,12-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,82,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,DURING NORMAL HUMPING OPERATIONS MCEX 3500041 STALLED AT B1-B32 SWITCH AND WAS STRUCK BY LEADING CAR OF THREE CAR CUT CGEX 1891.      ,WAYCROSS,858,47,0,2012,8,0,7,0,31,WARE,CSX,2012-08-14 00:00:00+00,5468,0,Georgia,THOMASVILLE,Mechanical and Electrical Failures,Brake,2,Clear,23066,Other,0,Dawn,14,0,AM,12-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,35,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"GEO6 PULLING NORTH ON NS OWNED AND MAINTAINED TRACK WITH 02 UNITS, 30 LOADS, 31 EMPTIES, 4166 TONS, DERAILED 52ND THROUGH 55TH HEAD CARS.      ",ATLANTA,6200,5,0,2010,7,0,11,4166,31,FULTON,NS,2010-12-15 00:00:00+00,4895,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",7,Clear,11200,Derailment,0,Day,15,0,AM,10-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,75,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,N17003 WAS INSTRUCTED BY THE SOUTHOVER YARDMASTER TO PULL INTO TRACK A05 TO THE SOUTH END OF THE YAR D AND SET THE TRAIN UP FOR A 1K MILE INSPECTION. THE N17003 PROCEEDED THRU TRACK A05 WHEN THE TRAIN WENT INTO EMERGENCY AND THE CREW COULD NOT RESTORE THE PRESSURE ON THE REAR OF THE TRAIN. THE CONDUC TOR WAS GIVEN A RIDE TO THE REAR OF THE TRAIN WHERE HE NOTICED 10 LOADED COAL CARS DERAILED AND SIDE SWIPED CARS IN ADJACENT TRACK A06.   ,SAVANNAH,736,50,0,2011,7,0,7,0,31,CHATHAM,CSX,2011-10-09 00:00:00+00,3160,0,Georgia,,"Rack, Roadbed and Structures",Track Geometry,0,Cloudy,152300,Derailment,0,Day,9,0,AM,11-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,87,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL HUMP OPERATIONS ORTX 93110 STALLED AT THE ENTRANCE OF TRACK C23 AND WAS CORNERED BY A 3-CAR CUT THAT WAS TARGETED TO TRACK C22 CAUSING DAMAGE TO THE ORTX 93110 AND GATX 21842. INVESTIGAT ION REVEALED THAT AIR BRAKES WERE APPLIED ON THE ORTX 93110 AND THAT THEY WOULD NOT RELEASE WHEN THE BLEED ROD WAS OPERATED.    ,ATLANTA,37894,50,0,2012,9,0,3,0,31,FULTON,CSX,2012-05-08 00:00:00+00,7614,0,Georgia,ATLANTA TERMINAL,Mechanical and Electrical Failures,Brake,9,Cloudy,40041,Other,0,Day,8,0,PM,12-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000006EC6AF2942F55C0448A01124D244140,45,0101000020110F0000CD2F76EF3FFE61C1704F525B41074F41,"EMPLOYEE FAILED TO LINE TWO SWITCHES ON A SWITCHING LEAD. THE EMPLOYEE THEN SHOVED THROUGH THE SWITC HES, WHEN THE MOVEMENT REVERSED THE REAR OF THE CUT WENT DOWN THE WRONG TRACK RESULTING IN A DERAILM ENT.     ",WHITE,28038,48,0,2012,7,0,3,0,31,BARTOW,CSX,2012-01-15 00:00:00+00,8480,0,Georgia,ETOWAH,Train operation - Human Factors,"Switches, Use of",7,Clear,28338,Derailment,0,Day,15,0,PM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,93,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,Y28031 FAILED TO LINE T1 SWITCH FOR PROPER MOVEMENT ONTO TRIMMER LEAD TWO RESULTING IN SIDE SWIPE OF Y291 AND Y290.      ,WAYCROSS,11500,30,0,2012,9,0,5,0,31,WARE,CSX,2012-07-31 00:00:00+00,8473,0,Georgia,JESUP,Train operation - Human Factors,"Switches, Use of",9,Clear,302036,Other,0,Day,31,0,PM,12-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000EA08E066F1D554C03A35971B0C714040,83,0101000020110F00005E1C01941EB261C107395A49C0994D41,"G18G503 SHOVING NORTH ON INDUSTRY OWNED AND MAINTAINED WITH 1 UNIT, 2 LOADS, 1 EMPTY, 240 TONS, DERA ILED GPFX 11246, 3HC, AND SHPX 450801, 4HC.      ",GORDON,500,10,0,2013,3,0,4,240,31,WILKINSON,NS,2013-06-03 00:00:00+00,8994,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,3,Cloudy,25500,Derailment,0,Dusk,3,0,PM,13-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,50,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"213P408, PULLING NORTH WITH 3 UNIT LITE ENGINE CONSIST ON READY TRACK #6, DERAILED ALL WHEELS OF NS 9261      ",ATLANTA,48257,50,0,2011,2,0,12,0,31,FULTON,NS,2011-11-10 00:00:00+00,5879,0,Georgia,,Train operation - Human Factors,"Switches, Use of",2,Cloudy,50757,Derailment,0,Dark,10,0,AM,11-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000753A90F5D4F454C0ED7DAA0A0D264140,67,0101000020110F0000475E17785ACC61C10EEFB45BDA0A4F41,CREW WAS HOLDING ON TO 28 CARS WHILE SHOVING IN PILGRIMS? PRIDE GAINESVILLE WHEN THE 2ND AND 3RD CAR S BEHIND THE ENGINE DERAILED.      ,GAINESVILLE,18015,15,0,2012,3,0,1,3456,31,HALL,CSX,2012-04-11 00:00:00+00,7456,0,Georgia,GAINESVILLE MIDLAND,Train operation - Human Factors,Train Handling / Train Make-Up,3,Clear,18115,Derailment,0,Day,11,0,PM,12-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008A558330B75F54C011CEA78E55263F40,80,0101000020110F00005A7A7779B54D61C1324A07B739DD4B41,"PULLING 40 GRAIN CARS THRU 1 & 2 CROSSOVER. STARTED THROTTLING COMMING OUT OF CURVE AND GOING UPHILL . AT THROTTLE 3, ENGINEER FELT SLACK AND FELT CARS SIT DOWN. STOPPED 40FT FROM THAT POINT.      ",BRUNSWICK,184960,15,0,2012,8,0,11,4800,31,GLYNN,GITM,2012-06-08 00:00:00+00,7063,0,Georgia,SYSTEM,Train operation - Human Factors,Train Handling / Train Make-Up,8,Cloudy,223970,Derailment,0,Day,8,0,AM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,70,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,Y39031 SHOVING 29 CARS FROM TRIMMER LEAD T02 TO TRACK F06 STRUCK BY Y39131 SHOVING 12 CARS FROM TRIM MER LEAD T01 TO TRACK F03. BOTH ROUTES WERE LINED REMOTELY BY Y38031 UTILITY EMPLOYEE. THE T1/F1 SWI TCH WAS FOUND IN THE NORMAL POSITION LINED INTO MOVEMENT SHOVING FROM T02.     ,WAYCROSS,7094,50,0,2010,7,0,11,0,31,WARE,CSX,2010-05-31 00:00:00+00,10346,0,Georgia,,Train operation - Human Factors,"Switches, Use of",7,Clear,61105,Side collision,0,Dark,31,0,PM,10-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,97,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"Y19025 RCOF COUPLING B34 TRACK. WHILE STRETCHING CUT OF CARS, GATX 60495 ROLLED OUT OF B35 AND SIDE- SWIPED UTLX 667161 IN Y19025.      ",WAYCROSS,47,50,0,2010,5,0,10,0,31,PIERCE,CSX,2010-07-25 00:00:00+00,6480,0,Georgia,,Signal and Communication,Signal and Communication,5,Clear,19493,Side collision,0,Day,25,0,AM,10-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,93,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"GM24 SHOVING SOUTH ON EAST PULLBACK WITH 02 UNITS, 27 LOADS, 17 EMPTIES, 2738 TONS, SIDESWIPED 12TH AND 13TH HEAD CAR OF ADJACENT TRAIN GM26, DERAILING 25TH HEAD CAR IN OWN TRAIN AND 12TH AND 13TH HEA D CARS IN OTHER TRAIN #27 CONFIRMED TRAIN SYMBOL GM24     ",MACON,14000,45,0,2010,6,0,4,2738,31,BIBB,NS,2010-06-21 00:00:00+00,4113,0,Georgia,,Train operation - Human Factors,"Switches, Use of",6,Clear,19400,Other,0,Day,21,0,PM,10-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000087DF4DB7EC3255C053978C6324154140,58,0101000020110F00003EBE87BD160162C1B643542C1DE84E41,THE TWO ENGINES ON N25501 DERAILED ON SPLIT RAIL WHEN LEAVING PLANT. THE TRAIN CREW SUSTAINED INJURI ES AS A RESULT OF THE INCIDENT.  FRA TRACK CLASS AND SPEED WAS VERIFIED BY RAILROAD.      ,CARTERSVILLE,20000,44,0,2013,13,0,10,2376,31,BARTOW,CSX,2013-11-05 00:00:00+00,1868,0,Georgia,CARTERSVILLE,Train operation - Human Factors,General Switching Rules,13,Clear,20100,Derailment,0,Dark,5,2,PM,13-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000CCC98B4CC0FE54C067B8019F1FD63E40,50,0101000020110F0000A6C69421C7D461C1F72C55ABC18D4B41,EXTRA CREW TRAVELING NORTHBOUND ON ANC LINE WITH A 65 CAR GRAIN UNIT TRAIN DERAILED AT MP 701.6 DUE TO A BROKEN RAIL. 6 CARS WERE DERAILED 54 THRU 59 FROM THE HEAD OF TRAIN.      ,THOMASVILLE,90690,0,0,2011,10,0,11,8450,31,THOMAS,GFRR,2011-01-31 00:00:00+00,7751,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",10,Cloudy,123574,Derailment,0,Day,31,0,AM,11-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,80,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"WHILE COUPLING TRACK B46 AT WAYCROSS RICE YARD, Y39204 KNOCKED THE BOTTOM CAR IN THE TRACK OUT, SIDE SWIPING 4 OTHER CARS.      ",WAYCROSS,13431,30,0,2011,9,0,5,0,31,PIERCE,CSX,2011-06-05 00:00:00+00,8141,0,Georgia,,Signal and Communication,Signal and Communication,7,Cloudy,23507,Other,0,Dark,5,0,AM,11-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
